"Object Count","Layer Name","Object Name","Object ID","Object Category","Object Type","Attribute Keys","Attribute Texts","Object Keys","Object Texts"
"705","centres","","d7872a2f-c1d2-480a-b9b6-c477e158631d","point","16150.586400,19344.251254,0.000000","","","",""
"706","centres","","d81c9050-3efc-4f36-9d56-ddbb5be41125","point","15925.805691,19752.645814,0.000000","","","",""
"707","centres","","d8a136eb-66eb-42c2-ba08-3ebb833c7583","point","15689.585430,19772.542937,0.000000","","","",""
"708","centres","","d9104219-dea6-4105-83fe-2c36a550b342","point","15385.823314,21019.783919,0.000000","","","",""
"709","centres","","d92180e8-0d67-41be-907a-1e3f71a1c9f5","point","18450.523298,21192.035541,0.000000","","","",""
"710","centres","","d9bb0a13-308b-467d-8d5d-7ce8b9916f63","point","17947.490403,21839.929050,0.000000","","","",""
"711","centres","","da59242d-8de3-47ec-a0b6-066a64fa4231","point","17516.586470,20809.083831,0.000000","","","",""
"712","centres","","da5e7a5b-424e-4cc7-853a-978dbab58168","point","15128.548089,21982.000876,0.000000","","","",""
"713","centres","","daf73c0a-7a9a-4fbf-a75f-0504a88fa079","point","17374.915395,20374.487238,0.000000","","","",""
"714","centres","","dbf50c53-a951-404c-a354-aba53608351f","point","16511.611518,19444.028586,0.000000","","","",""
"715","centres","","dc0b98ac-5e54-4cfd-bc26-719b225ac0f3","point","18120.420696,19936.597333,0.000000","","","",""
"716","centres","","dc2dee76-d549-4202-b567-55f3fbcd9141","point","16466.276758,20546.037940,0.000000","","","",""
"717","centres","","dc49b3f3-ade0-4f5c-8222-26dc0d70f418","point","15839.944773,20711.236428,0.000000","","","",""
"718","centres","","dc53d41b-369f-45e9-a583-7f042348bfdc","point","15848.809941,19231.302894,0.000000","","","",""
"719","centres","","dcf99138-057c-40e4-af6f-bf44c27d688a","point","16099.571383,19916.217668,0.000000","","","",""
"720","centres","","dd0a693b-afe3-4b1e-9660-bdddd70a5f79","point","17714.481973,19754.255852,0.000000","","","",""
"721","centres","","de070a3a-e8e9-415a-89da-7e449eb879f0","point","15350.346819,20542.963140,0.000000","","","",""
"722","centres","","df0ae412-775b-47dc-b883-6c9e87c11388","point","17598.801384,20332.164415,0.000000","","","",""
"723","centres","","dfd2a2e8-e3e6-4226-86eb-4aad3098dcc1","point","17613.000533,19855.243380,0.000000","","","",""
"724","centres","","e03d7932-0b31-4e50-893e-5730e72a3a0d","point","14869.063150,21655.207725,0.000000","","","",""
"725","centres","","e06b0e86-fc8d-4d76-9d99-1b16690d0a1e","point","16339.132355,20272.321828,0.000000","","","",""
"726","centres","","e0862be4-146a-489a-b7e3-27aa3c3d5ad9","point","15661.616999,20857.895304,0.000000","","","",""
"727","centres","","e09804fb-6f81-4e61-9b18-334dbac9ee12","point","17220.236668,21017.612176,0.000000","","","",""
"728","centres","","e0d38237-4422-40d0-bbd5-45a2530fb4de","point","15246.366177,21423.052757,0.000000","","","",""
"729","centres","","e0ff2855-5852-49c6-bc8a-ba3fc75de047","point","18076.724868,21523.277139,0.000000","","","",""
"730","centres","","e1124174-aaf5-4cc8-8626-b885a31424b2","point","17278.326746,20252.844321,0.000000","","","",""
"731","centres","","e12522ea-ea83-4d2c-8808-d6c314aa884d","point","16357.219258,19839.144447,0.000000","","","",""
"732","centres","","e1278dec-5217-4796-bc24-f4a6090c37f7","point","17006.851979,20450.902931,0.000000","","","",""
"733","centres","","e1b097a2-30b2-4bdd-8704-a02944a77e58","point","14982.691245,21202.788562,0.000000","","","",""
"734","centres","","e2b4c064-acfd-4f21-b08f-85ecce6ce428","point","17498.475275,21256.741314,0.000000","","","",""
"735","centres","","e308861b-a77e-42da-8ac5-2878c4f33251","point","17654.743924,21852.407765,0.000000","","","",""
"736","centres","","e3a07ebc-decc-4eca-a376-c8aa984a3676","point","16621.913481,19387.580981,0.000000","","","",""
"737","centres","","e3ba8219-e5bf-4783-86b4-5bf124f1096c","point","16206.134470,20415.277652,0.000000","","","",""
"738","centres","","e53afadc-7703-4bf5-9a10-2c7c57edb50f","point","15856.830380,19541.795166,0.000000","","","",""
"739","centres","","e5d0371d-ebfc-44a0-8535-63d4d3dda759","point","17157.693320,19660.088880,0.000000","","","",""
"740","centres","","e67bc32f-c006-4c47-94f2-18f04c739507","point","17006.435314,20576.495345,0.000000","","","",""
"741","centres","","e6d8d3a8-40db-4e57-b78b-42f49eec8817","point","14641.466332,21161.492596,0.000000","","","",""
"742","centres","","e6fd3936-163f-4d2d-963b-063689cc4838","point","16568.331271,21100.444361,0.000000","","","",""
"743","centres","","e77bf0a0-0c1a-479e-ae36-23bd9562d4b0","point","17984.290904,20530.253042,0.000000","","","",""
"744","centres","","e787a44a-0e31-4b9d-b55b-cf2a54db16bb","point","15858.578024,20106.745275,0.000000","","","",""
"745","centres","","e7edc469-f8b8-4b30-8bd6-c6cff5ffd79e","point","18014.266736,20220.100052,0.000000","","","",""
"746","centres","","e8a79781-f816-442b-8e21-e025b31df972","point","16322.306853,20486.428178,0.000000","","","",""
"747","centres","","e8d41c2f-0508-4c5b-b501-955034ea3f38","point","16231.164524,19590.197909,0.000000","","","",""
"748","centres","","e8eac72f-dee3-431c-9004-4f4963d91bf2","point","17982.152538,21139.580555,0.000000","","","",""
"749","centres","","e906d655-6f8e-4480-8271-522f7719c7ea","point","17130.055455,21363.072813,0.000000","","","",""
"750","centres","","e909f44c-777a-496f-b60c-6f97f6e29d9b","point","18706.118313,21417.124371,0.000000","","","",""
"751","centres","","e9375fb2-d933-4946-9ccd-c0b06ef77aea","point","16320.709539,19717.516084,0.000000","","","",""
"752","centres","","e97296ee-b5b1-449d-9a37-92eb6589a95c","point","16693.474958,20275.844630,0.000000","","","",""
"753","centres","","ea69402c-67a2-470a-9150-fb18ace25637","point","14944.413497,21700.136720,0.000000","","","",""
"754","centres","","eaa60924-1388-4905-a944-eeafe4ab7902","point","16246.174543,19643.830369,0.000000","","","",""
"755","centres","","eabe8425-7043-41ea-ba01-029f19435df4","point","15495.691485,21433.071985,0.000000","","","",""
"756","centres","","eac47551-68d2-4b00-a079-a96bc3912a48","point","18136.628772,21537.609969,0.000000","","","",""
"757","centres","","eacebda4-0154-4396-9a35-d217bcb7d161","point","16458.280435,19972.625373,0.000000","","","",""
"758","centres","","eb7fb2e7-6a1f-488b-82b5-c89435e7b791","point","16092.169612,20078.604607,0.000000","","","",""
"759","centres","","eb933d45-93c0-4eb1-83fa-6affbbe24587","point","17837.147163,20195.141131,0.000000","","","",""
"760","centres","","ed14c2e7-0136-43db-913d-a705901815be","point","17887.977583,21703.726737,0.000000","","","",""
"761","centres","","ed4aa623-02c7-4a9b-aff1-abd0188114e6","point","16446.426040,20443.675560,0.000000","","","",""
"762","centres","","edc0d64d-849b-477f-8fb3-168974f6e5c6","point","17985.761219,20936.612043,0.000000","","","",""
"763","centres","","edd545d6-bc7f-496a-a69d-c8bee93e55f9","point","18029.208403,20862.530389,0.000000","","","",""
"764","centres","","ee8ba8da-1ba1-4711-9353-862b8c7dcebf","point","17926.824411,20198.432517,0.000000","","","",""
"765","centres","","ef265d9e-10cc-4eb7-8095-bfc3f2aba3ee","point","17872.438543,21046.481077,0.000000","","","",""
"766","centres","","f02d6fbb-5510-47e9-84da-d803487af248","point","17642.224719,19998.941958,0.000000","","","",""
"767","centres","","f0a74d2f-528b-4571-a913-1d91fbb5ce04","point","18060.723498,19877.277930,0.000000","","","",""
"768","centres","","f0b1de7e-c254-48bc-a63d-ac725d1d2529","point","16464.337969,18951.011453,0.000000","","","",""
"769","centres","","f10c362b-0452-4cfa-afd6-9508483bbb12","point","15037.304612,21164.284751,0.000000","","","",""
"770","centres","","f10d9820-ed96-42f2-8327-9d71fb6a9592","point","15361.006346,21108.768268,0.000000","","","",""
"771","centres","","f236b235-dab2-4a50-b83c-885be909753d","point","15671.400411,20708.520928,0.000000","","","",""
"772","centres","","f2755798-2a85-4f76-b7a3-ad0473c9c98d","point","18824.521806,21041.906083,0.000000","","","",""
"773","centres","","f27853bb-963f-4fb1-a6d5-8c76481b51da","point","17485.486295,20391.420350,0.000000","","","",""
"774","centres","","f2d2159e-aaa7-40b3-87ce-c1aef316a052","point","15974.553728,18811.261944,0.000000","","","",""
"775","centres","","f2f655b8-e503-474e-b769-2a497745b4f0","point","15411.800573,21189.848846,0.000000","","","",""
"776","centres","","f304a880-b56e-4fe3-b94f-7bcf7b37f26d","point","17670.762148,20626.702376,0.000000","","","",""
"777","centres","","f37cfd51-6f47-4cea-b22d-61cb340cff59","point","17360.993304,20025.020176,0.000000","","","",""
"778","centres","","f38d2edb-7a3d-4b69-ab29-5021324a38fb","point","19183.941973,20823.106246,0.000000","","","",""
"779","centres","","f436d74a-47a6-4d57-86cc-c80c3c1b1a5a","point","16244.559516,19950.686337,0.000000","","","",""
"780","centres","","f43fb6de-f064-4eca-b5ba-77f5f6cf5c9f","point","18009.965249,20676.530921,0.000000","","","",""
"781","centres","","f461b522-98c3-43e4-91ad-588dcf83895a","point","17934.691672,20703.592490,0.000000","","","",""
"782","centres","","f4808ee2-90b2-42d0-b58d-20df1e472378","point","16235.703093,20603.580856,0.000000","","","",""
"783","centres","","f4d46844-489b-4921-a2fd-965ceeb5e0a4","point","15239.950965,22052.130105,0.000000","","","",""
"784","centres","","f4ed4b64-a265-4b50-9673-8651bbc20617","point","18996.097318,20976.571722,0.000000","","","",""
"785","centres","","f5366988-9304-4ab6-a1d8-a15e626cf2b1","point","19306.301031,20763.493793,0.000000","","","",""
"786","centres","","f55265b3-3915-4345-aa31-1894bd8242a9","point","17371.269642,20663.776016,0.000000","","","",""
"787","centres","","f5a4c1a3-539b-4687-a52b-00a56e9c25de","point","15290.059456,21149.459120,0.000000","","","",""
"788","centres","","f5baf5af-938a-4eec-a37d-481e969d8437","point","17508.384489,20000.666386,0.000000","","","",""
"789","centres","","f607fe38-1ca9-41c5-8fa6-54745ef39f78","point","17889.735683,20803.835185,0.000000","","","",""
"790","centres","","f60d0c8a-9664-4611-89b1-4fd52d900d1c","point","15887.745707,20930.362851,0.000000","","","",""
"791","centres","","f6796107-9ffe-4794-aa86-ae94f6251e45","point","14718.718021,21185.216617,0.000000","","","",""
"792","centres","","f6a6e3d1-45ba-4b2a-8b7e-84a8c584989f","point","17764.849209,20371.644060,0.000000","","","",""
"793","centres","","f753cc35-e468-4fec-a94b-ba902d6c0448","point","18760.628698,21451.524087,0.000000","","","",""
"794","centres","","f75cc3b9-e905-4113-8f06-455f15de0724","point","16234.894559,19286.425449,0.000000","","","",""
"795","centres","","f81b447d-c976-4824-a571-155a9c57b4fb","point","17152.637161,19173.721953,0.000000","","","",""
"796","centres","","f81fd18a-2416-4de6-af31-b30fde680688","point","15122.231480,21812.148376,0.000000","","","",""
"797","centres","","f880854e-8a9a-43a7-9d3c-ddc2701a744e","point","15291.956316,21860.430527,0.000000","","","",""
"798","centres","","f8b58683-7871-4a34-9751-31e383a44103","point","16327.420968,21454.264882,0.000000","","","",""
"799","centres","","f92ef0d4-2fb6-4466-9e9e-00765bf08e9e","point","15063.166945,20914.100681,0.000000","","","",""
"800","centres","","f9335e2f-8351-4ddf-9dda-fbd98c81030b","point","15675.107434,18979.522376,0.000000","","","",""
"801","centres","","f94b6b6b-40ff-4d1d-9a52-86fe7f58c789","point","16325.983304,20087.609052,0.000000","","","",""
"802","centres","","f958dacf-479b-4fae-9ad7-22ac02ea0f32","point","17950.214964,20896.187370,0.000000","","","",""
"803","centres","","f95f2a4b-5a75-4899-b05b-b574bcbea9d2","point","17140.199066,19322.519408,0.000000","","","",""
"804","centres","","f963fc10-f907-412f-bdfa-36cada2bfd61","point","17698.188417,19927.691520,0.000000","","","",""
"805","centres","","f99e74ae-a7b5-49d7-b96e-688113ca51b1","point","18113.244826,21418.863625,0.000000","","","",""
"806","centres","","fa5c5763-f521-432d-a193-cf53708debdd","point","17526.361572,21796.792633,0.000000","","","",""
"807","centres","","fab2da6c-f345-48a5-88a4-1bd5f5ac01cd","point","15650.315294,21069.135673,0.000000","","","",""
"808","centres","","fb89bea3-1b5b-4cb9-9284-0c297261f9de","point","17030.937915,21427.685031,0.000000","","","",""
"809","centres","","fbe4ae2b-b692-461e-85d5-e41263e0e9d3","point","17409.582924,20842.011931,0.000000","","","",""
"810","centres","","fc00124e-50ab-43f6-8e82-c3757b8d0650","point","16128.085179,19502.373354,0.000000","","","",""
"811","centres","","fc2f26bc-066a-4ce6-bb98-1c1fae76984c","point","18706.563139,21350.865174,0.000000","","","",""
"812","centres","","fc4d1959-dd04-4931-b083-1ab60dad77b6","point","15753.424643,19585.302562,0.000000","","","",""
"813","centres","","fc68904f-c8c7-475b-a298-6349937ec9fd","point","16477.085746,20190.039141,0.000000","","","",""
"814","centres","","fcd89569-f7f1-4bf1-a415-4e1f2a18f747","point","17867.262328,21165.553869,0.000000","","","",""
"815","centres","","fcf401d9-9e8a-45bb-b2b0-2086a1e21b0c","point","18000.351469,21257.758453,0.000000","","","",""
"816","centres","","fd185249-54b2-4f6f-97e1-1a4145c888cf","point","18217.494659,20908.351161,0.000000","","","",""
"817","centres","","fd1c1eb4-3301-4146-b758-f97f5cea92ae","point","16443.256790,21141.756177,0.000000","","","",""
"818","centres","","fd29d2dc-3eec-4bea-80a9-17ae67a64231","point","15181.120945,21725.713493,0.000000","","","",""
"819","centres","","fda25f16-bbc6-4d74-ae23-b8aaee629b4a","point","19434.617133,21013.091543,0.000000","","","",""
"820","centres","","fe5bc38d-1fd0-4d87-8b97-ce3c3c549bfc","point","16539.168652,20268.886481,0.000000","","","",""
"821","centres","","fe7a1d18-c36b-4a77-864c-c175d46b6222","point","17848.892669,20706.924980,0.000000","","","",""
"822","centres","","fe7aaf37-f40b-4f97-8529-61ea57c79e8c","point","14932.589156,22047.868922,0.000000","","","",""
"823","centres","","fe826207-4ee3-41d4-823f-52608ac38454","point","17533.967882,19596.387431,0.000000","","","",""
"824","centres","","fea2cde0-e5e2-405d-8220-da099904133c","point","18759.163808,21318.589958,0.000000","","","",""
"825","centres","","ff393c44-46ae-4f84-8653-978662990e3e","point","16168.991682,19264.930993,0.000000","","","",""
"826","centres","","ff44f5e6-7520-44c6-bda2-c389515a762c","point","17028.616800,19292.300911,0.000000","","","",""
"827","centres","","ff53a7b8-5bc3-47d8-a794-523491ece683","point","18256.536180,21175.816548,0.000000","","","",""
"828","centres","","ffd0963e-dd33-4215-98aa-3b85e3c724c4","point","15938.401715,18944.533237,0.000000","","","",""
